market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source
Antwerp 2022 Legends Sticker Capsule,USD,0.69,115.0,4.19,1.65,2225,skinport
Antwerp 2022 Mirage Souvenir Package,USD,3.64,117.78,9.53,5.4,707,skinport
Antwerp 2022 Nuke Souvenir Package,USD,2.96,109.27,16.73,5.68,46,skinport
Antwerp 2022 Overpass Souvenir Package,USD,3.45,8.59,5.62,4.74,25,skinport
Antwerp 2022 Vertigo Souvenir Package,USD,4.81,16.96,9.39,10.09,28,skinport
Antwerp 2022 Viewer Pass,USD,25.53,116.47,68.42,43.72,20,skinport
Antwerp 2022 Viewer Pass + 3 Souvenir Tokens,USD,32.38,90.52,57.18,55.15,18,skinport
Anubis Collection Package,USD,2.46,11.72,4.6,3.88,2712,skinport
Arno The Overgrown | Guerrilla Warfare,USD,35.19,157.69,62.51,56.94,112,skinport
Aspirant | Gendarmerie Nationale,USD,23.65,193.22,76.8,71.16,121,skinport
Atlanta 2017 Cache Souvenir Package,USD,44.09,44.09,44.09,44.09,1,skinport
Atlanta 2017 Challengers (Holo-Foil),USD,93.78,198.64,128.94,116.76,8,skinport
Atlanta 2017 Cobblestone Souvenir Package,USD,1187.34,10558.67,2619.63,1760.2,9,skinport
Atlanta 2017 Dust II Souvenir Package,USD,143.16,143.16,143.16,143.16,1,skinport
Atlanta 2017 Legends (Holo-Foil),USD,95.23,153.62,120.39,119.87,28,skinport
Atlanta 2017 Mirage Souvenir Package,USD,46.36,46.36,46.36,46.36,1,skinport
Atlanta 2017 Nuke Souvenir Package,USD,91.35,91.35,91.35,91.35,1,skinport
Atlanta 2017 Overpass Souvenir Package,USD,38.1,61.36,51.55,52.07,6,skinport
Atlanta 2017 Train Souvenir Package,USD,15.88,58.67,27.94,16.26,5,skinport
Audience Participation Parcel,USD,484.38,2462.7,1207.27,674.72,3,skinport
AUG | Akihabara Accept (Factory New),USD,4096.58,4096.58,4096.58,4096.58,1,skinport
AUG | Akihabara Accept (Field-Tested),USD,632.54,2907.81,1092.64,721.52,6,skinport
AUG | Akihabara Accept (Minimal Wear),USD,1282.37,1890.31,1663.86,1818.87,3,skinport
AUG | Akihabara Accept (Well-Worn),USD,437.32,512.08,474.7,474.7,2,skinport
AUG | Amber Fade (Factory New),USD,10.53,38.74,18.89,13.64,11,skinport
AUG | Amber Fade (Field-Tested),USD,1.6,8.0,3.32,2.38,27,skinport
AUG | Amber Fade (Minimal Wear),USD,2.79,37.66,9.28,6.83,20,skinport
AUG | Amber Fade (Well-Worn),USD,5.52,7.98,6.18,5.62,4,skinport
AUG | Amber Slipstream (Battle-Scarred),USD,0.32,11.73,1.19,0.38,14,skinport
AUG | Amber Slipstream (Factory New),USD,2.78,10.64,5.05,3.52,30,skinport
AUG | Amber Slipstream (Field-Tested),USD,0.42,17.6,0.92,0.54,121,skinport
AUG | Amber Slipstream (Minimal Wear),USD,0.41,10.82,1.06,0.52,38,skinport
AUG | Amber Slipstream (Well-Worn),USD,0.26,11.73,1.03,0.47,26,skinport
AUG | Anodized Navy (Factory New),USD,57.27,1303.72,323.23,204.52,7,skinport
AUG | Arctic Wolf (Battle-Scarred),USD,2.34,7.49,2.97,2.68,19,skinport
AUG | Arctic Wolf (Factory New),USD,33.75,88.73,51.26,46.93,13,skinport
AUG | Arctic Wolf (Field-Tested),USD,2.19,176.02,12.74,2.98,22,skinport
AUG | Arctic Wolf (Minimal Wear),USD,5.28,11.25,6.81,5.88,25,skinport
AUG | Arctic Wolf (Well-Worn),USD,3.46,5.39,4.34,4.34,7,skinport
AUG | Aristocrat (Battle-Scarred),USD,1.47,17.17,2.32,1.6,21,skinport
AUG | Aristocrat (Factory New),USD,19.76,233.52,86.28,61.62,6,skinport
AUG | Aristocrat (Field-Tested),USD,1.68,4.15,2.03,1.92,47,skinport
AUG | Aristocrat (Minimal Wear),USD,2.29,44.49,8.16,3.43,21,skinport
AUG | Aristocrat (Well-Worn),USD,1.47,2.72,1.87,1.78,13,skinport
AUG | Bengal Tiger (Battle-Scarred),USD,12.32,12.47,12.4,12.4,2,skinport
AUG | Bengal Tiger (Factory New),USD,164.17,164.17,164.17,164.17,1,skinport
AUG | Bengal Tiger (Field-Tested),USD,12.94,140.8,30.31,15.07,13,skinport
AUG | Bengal Tiger (Minimal Wear),USD,48.36,153.62,62.35,48.37,8,skinport
AUG | Carved Jade (Factory New),USD,104.44,816.09,174.74,121.39,28,skinport
AUG | Carved Jade (Field-Tested),USD,42.22,63.37,56.27,63.21,3,skinport
AUG | Carved Jade (Minimal Wear),USD,33.9,81.74,47.23,41.12,10,skinport
AUG | Chameleon (Battle-Scarred),USD,83.07,90.38,87.14,87.56,4,skinport
AUG | Chameleon (Factory New),USD,104.58,307.25,133.93,115.0,41,skinport
AUG | Chameleon (Field-Tested),USD,84.5,271.34,101.61,92.56,42,skinport
AUG | Chameleon (Minimal Wear),USD,86.84,152.49,96.39,92.96,94,skinport
AUG | Chameleon (Well-Worn),USD,80.99,152.55,91.46,81.49,10,skinport
AUG | Colony (Battle-Scarred),USD,2.99,5.27,3.93,3.54,3,skinport
AUG | Colony (Field-Tested),USD,2.99,64.54,9.83,3.51,10,skinport
AUG | Colony (Minimal Wear),USD,5.28,22.65,13.99,14.02,3,skinport
AUG | Colony (Well-Worn),USD,4.69,4.69,4.69,4.69,1,skinport
AUG | Commando Company (Battle-Scarred),USD,0.02,1.41,0.07,0.04,104,skinport
AUG | Commando Company (Factory New),USD,0.34,3.11,0.69,0.5,90,skinport
AUG | Commando Company (Field-Tested),USD,0.02,2.35,0.06,0.04,735,skinport
AUG | Commando Company (Minimal Wear),USD,0.04,1.76,0.18,0.04,293,skinport
AUG | Commando Company (Well-Worn),USD,0.02,0.95,0.21,0.04,54,skinport
AUG | Condemned (Battle-Scarred),USD,0.05,3.58,0.21,0.15,107,skinport
AUG | Condemned (Factory New),USD,11.31,25.87,16.17,11.32,3,skinport
AUG | Condemned (Field-Tested),USD,0.05,5.28,0.26,0.12,283,skinport
AUG | Condemned (Minimal Wear),USD,0.18,10.56,0.77,0.59,75,skinport
AUG | Condemned (Well-Worn),USD,0.05,5.26,0.25,0.2,66,skinport
AUG | Contractor (Battle-Scarred),USD,0.02,4.1,0.05,0.04,2008,skinport
AUG | Contractor (Field-Tested),USD,0.02,4.42,0.11,0.04,7329,skinport
AUG | Contractor (Minimal Wear),USD,0.04,3.77,0.32,0.04,395,skinport
AUG | Contractor (Well-Worn),USD,0.02,4.1,0.04,0.04,1267,skinport
AUG | Copperhead (Field-Tested),USD,82.46,105.61,94.04,94.04,2,skinport
AUG | Copperhead (Minimal Wear),USD,104.37,104.37,104.37,104.37,1,skinport
AUG | Creep (Factory New),USD,5.6,68.47,13.54,6.28,17,skinport
AUG | Creep (Field-Tested),USD,0.89,1.0,0.93,0.89,7,skinport
AUG | Creep (Minimal Wear),USD,1.2,5.02,2.83,3.32,14,skinport
AUG | Daedalus (Battle-Scarred),USD,4.29,11.68,8.26,8.77,6,skinport
AUG | Daedalus (Factory New),USD,14.05,46.14,22.42,19.43,14,skinport
AUG | Daedalus (Field-Tested),USD,4.78,89.56,9.68,6.51,26,skinport
AUG | Daedalus (Minimal Wear),USD,6.29,117.35,32.0,8.62,14,skinport
AUG | Daedalus (Well-Worn),USD,4.45,4.56,4.52,4.53,3,skinport
AUG | Death by Puppy (Factory New),USD,38.17,842.55,134.23,44.49,10,skinport
AUG | Death by Puppy (Field-Tested),USD,5.28,32.61,12.46,7.98,22,skinport
AUG | Death by Puppy (Minimal Wear),USD,6.57,36.1,11.31,7.28,33,skinport
AUG | Death by Puppy (Well-Worn),USD,7.49,7.49,7.49,7.49,1,skinport
AUG | Eye of Zapems (Battle-Scarred),USD,3.4,11.73,6.54,6.86,17,skinport
AUG | Eye of Zapems (Factory New),USD,30.38,1368.85,100.87,58.67,57,skinport
AUG | Eye of Zapems (Field-Tested),USD,4.37,58.67,13.3,11.46,97,skinport
AUG | Eye of Zapems (Minimal Wear),USD,10.87,394.28,34.12,17.02,45,skinport
AUG | Eye of Zapems (Well-Worn),USD,5.8,18.78,8.47,6.27,13,skinport
AUG | Flame Jörmungandr (Factory New),USD,418.11,852.18,530.1,445.92,7,skinport
AUG | Flame Jörmungandr (Field-Tested),USD,501.77,501.77,501.77,501.77,1,skinport
AUG | Flame Jörmungandr (Minimal Wear),USD,504.5,648.14,554.91,512.08,3,skinport
AUG | Fleet Flock (Battle-Scarred),USD,12.46,29.21,19.91,13.49,13,skinport
AUG | Fleet Flock (Factory New),USD,73.92,130.79,109.64,124.21,3,skinport
AUG | Fleet Flock (Field-Tested),USD,13.04,168.98,23.49,14.15,44,skinport
AUG | Fleet Flock (Minimal Wear),USD,13.91,71.46,19.03,15.22,30,skinport
AUG | Fleet Flock (Well-Worn),USD,11.69,19.95,14.86,13.31,7,skinport
AUG | Hot Rod (Factory New),USD,457.64,1760.2,778.42,525.18,6,skinport
AUG | Lil' Pig (Battle-Scarred),USD,52.61,98.09,67.84,52.81,3,skinport
AUG | Lil' Pig (Factory New),USD,210.12,447.09,310.16,312.29,8,skinport
AUG | Lil' Pig (Field-Tested),USD,67.56,152.54,95.16,89.77,21,skinport
AUG | Lil' Pig (Minimal Wear),USD,153.03,300.44,216.4,217.09,16,skinport
AUG | Lil' Pig (Well-Worn),USD,74.94,79.6,77.27,77.27,2,skinport
AUG | Luxe Trim (Battle-Scarred),USD,0.15,2.05,0.25,0.21,54,skinport
AUG | Luxe Trim (Factory New),USD,5.63,12.37,8.11,7.26,12,skinport
AUG | Luxe Trim (Field-Tested),USD,0.25,3.05,0.41,0.27,180,skinport
AUG | Luxe Trim (Minimal Wear),USD,0.48,11.85,1.24,1.38,144,skinport
AUG | Luxe Trim (Well-Worn),USD,0.15,3.52,0.23,0.16,73,skinport
AUG | Midnight Lily (Factory New),USD,450.61,2112.24,689.81,544.86,17,skinport
AUG | Midnight Lily (Field-Tested),USD,372.48,372.48,372.48,372.48,1,skinport
AUG | Midnight Lily (Minimal Wear),USD,499.05,590.58,540.38,531.52,3,skinport
AUG | Momentum (Battle-Scarred),USD,5.23,54.7,11.23,5.76,30,skinport
AUG | Momentum (Factory New),USD,132.64,469.39,208.95,132.65,5,skinport
AUG | Momentum (Field-Tested),USD,5.95,129.07,12.53,6.37,74,skinport
AUG | Momentum (Minimal Wear),USD,24.09,40.95,27.12,24.38,8,skinport
AUG | Momentum (Well-Worn),USD,5.62,55.04,8.92,5.82,33,skinport
AUG | Navy Murano (Battle-Scarred),USD,2.28,16.78,3.91,2.73,28,skinport
AUG | Navy Murano (Factory New),USD,19.59,46.93,31.58,29.63,12,skinport
AUG | Navy Murano (Field-Tested),USD,4.25,100.92,10.19,6.63,99,skinport
AUG | Navy Murano (Minimal Wear),USD,5.75,53.73,10.16,6.21,16,skinport
AUG | Navy Murano (Well-Worn),USD,3.79,6.63,5.41,5.71,25,skinport
AUG | Plague (Battle-Scarred),USD,0.92,3.2,1.27,1.16,13,skinport
AUG | Plague (Factory New),USD,15.15,15.24,15.16,15.15,7,skinport
AUG | Plague (Field-Tested),USD,1.19,36.38,2.84,1.77,47,skinport
AUG | Plague (Minimal Wear),USD,2.22,37.61,5.69,3.13,25,skinport
AUG | Plague (Well-Worn),USD,1.03,1.67,1.2,1.11,12,skinport
AUG | Radiation Hazard (Factory New),USD,16.99,122.72,45.04,26.77,10,skinport
AUG | Radiation Hazard (Field-Tested),USD,4.33,40.94,7.89,5.41,25,skinport
AUG | Radiation Hazard (Minimal Wear),USD,9.88,11.5,10.56,10.41,6,skinport
AUG | Radiation Hazard (Well-Worn),USD,3.7,3.7,3.7,3.7,1,skinport
AUG | Random Access (Battle-Scarred),USD,0.89,28.74,5.62,1.42,7,skinport
AUG | Random Access (Factory New),USD,17.77,116.17,38.0,19.93,15,skinport
AUG | Random Access (Field-Tested),USD,0.94,61.02,6.41,1.83,33,skinport
AUG | Random Access (Minimal Wear),USD,2.39,60.94,12.67,7.06,31,skinport
AUG | Ricochet (Battle-Scarred),USD,0.21,2.76,0.56,0.33,10,skinport
AUG | Ricochet (Factory New),USD,9.4,37.61,17.95,15.43,16,skinport
AUG | Ricochet (Field-Tested),USD,0.15,5.87,0.32,0.21,158,skinport
AUG | Ricochet (Minimal Wear),USD,0.4,8.28,1.15,0.49,61,skinport
AUG | Ricochet (Well-Worn),USD,0.25,7.02,1.0,0.8,28,skinport
AUG | Sand Storm (Factory New),USD,123.99,217.09,152.2,127.58,13,skinport
AUG | Sand Storm (Field-Tested),USD,67.47,177.63,89.34,78.32,10,skinport
AUG | Sand Storm (Minimal Wear),USD,78.14,314.15,146.3,105.64,8,skinport
AUG | Snake Pit (Battle-Scarred),USD,0.05,1.6,0.16,0.11,79,skinport
AUG | Snake Pit (Factory New),USD,0.84,16.38,3.16,2.24,118,skinport
AUG | Snake Pit (Field-Tested),USD,0.05,4.07,0.29,0.08,559,skinport
AUG | Snake Pit (Minimal Wear),USD,0.09,5.83,0.5,0.36,288,skinport
AUG | Snake Pit (Well-Worn),USD,0.05,2.92,0.34,0.07,59,skinport
AUG | Spalted Wood (Battle-Scarred),USD,3.52,8.31,4.45,4.05,9,skinport
AUG | Spalted Wood (Factory New),USD,11.25,88.01,32.8,24.09,10,skinport
AUG | Spalted Wood (Field-Tested),USD,3.29,195.38,9.26,5.96,59,skinport
AUG | Spalted Wood (Minimal Wear),USD,3.79,12.84,6.18,6.25,56,skinport
AUG | Spalted Wood (Well-Worn),USD,2.86,3.79,3.3,3.23,3,skinport
AUG | Steel Sentinel (Battle-Scarred),USD,0.12,3.7,0.84,0.21,23,skinport
AUG | Steel Sentinel (Factory New),USD,2.73,40.91,5.16,3.11,49,skinport
AUG | Steel Sentinel (Field-Tested),USD,0.09,0.53,0.22,0.2,157,skinport
AUG | Steel Sentinel (Minimal Wear),USD,0.4,5.87,0.75,0.52,109,skinport
AUG | Steel Sentinel (Well-Worn),USD,0.06,2.35,0.27,0.25,93,skinport
AUG | Storm (Battle-Scarred),USD,0.02,4.42,0.05,0.02,1431,skinport
AUG | Storm (Factory New),USD,8.28,10.85,9.45,9.21,3,skinport
AUG | Storm (Field-Tested),USD,0.02,4.42,0.06,0.02,7324,skinport
AUG | Storm (Minimal Wear),USD,0.02,23.14,0.41,0.16,347,skinport
AUG | Storm (Well-Worn),USD,0.02,4.07,0.06,0.04,1144,skinport
AUG | Stymphalian (Battle-Scarred),USD,3.79,12.4,6.43,4.58,17,skinport
AUG | Stymphalian (Factory New),USD,31.23,149.98,62.22,35.2,11,skinport
AUG | Stymphalian (Field-Tested),USD,4.2,133.76,7.11,4.65,201,skinport
AUG | Stymphalian (Minimal Wear),USD,5.87,230.0,18.13,6.84,62,skinport
AUG | Stymphalian (Well-Worn),USD,4.18,57.99,16.22,5.98,13,skinport
AUG | Surveillance (Battle-Scarred),USD,0.7,1.51,0.93,0.82,24,skinport
AUG | Surveillance (Factory New),USD,4.31,29.32,9.8,10.64,46,skinport
AUG | Surveillance (Field-Tested),USD,0.68,9.29,2.69,1.17,248,skinport
AUG | Surveillance (Minimal Wear),USD,0.94,29.28,3.56,1.36,121,skinport
AUG | Surveillance (Well-Worn),USD,0.72,3.66,2.42,2.1,46,skinport
AUG | Sweeper (Battle-Scarred),USD,0.02,4.1,0.06,0.04,1049,skinport
AUG | Sweeper (Factory New),USD,0.09,30.5,3.79,0.5,374,skinport
AUG | Sweeper (Field-Tested),USD,0.02,17.6,0.05,0.04,7948,skinport
AUG | Sweeper (Minimal Wear),USD,0.04,3.44,0.53,0.04,1361,skinport
AUG | Sweeper (Well-Worn),USD,0.02,4.1,0.06,0.04,510,skinport
AUG | Syd Mead (Battle-Scarred),USD,10.84,13.32,11.34,11.07,9,skinport
AUG | Syd Mead (Factory New),USD,58.66,283.92,137.71,70.35,8,skinport
AUG | Syd Mead (Field-Tested),USD,11.17,147.84,38.54,12.15,66,skinport
AUG | Syd Mead (Minimal Wear),USD,12.31,180.24,18.17,14.76,55,skinport
AUG | Syd Mead (Well-Worn),USD,10.91,17.58,13.24,11.75,10,skinport
AUG | Tom Cat (Battle-Scarred),USD,0.18,2.12,0.42,0.34,58,skinport
AUG | Tom Cat (Factory New),USD,2.49,35.19,9.86,6.64,20,skinport
AUG | Tom Cat (Field-Tested),USD,0.27,7.63,1.3,0.6,206,skinport
AUG | Tom Cat (Minimal Wear),USD,0.25,11.72,0.8,0.8,268,skinport
AUG | Tom Cat (Well-Worn),USD,0.36,0.83,0.69,0.82,12,skinport
AUG | Torque (Battle-Scarred),USD,7.92,266.17,137.05,137.05,2,skinport
AUG | Torque (Field-Tested),USD,7.8,35.11,12.03,8.48,9,skinport
AUG | Torque (Minimal Wear),USD,12.57,23.46,16.52,15.77,11,skinport
AUG | Torque (Well-Worn),USD,6.92,11.73,8.92,8.57,5,skinport
AUG | Trigger Discipline (Battle-Scarred),USD,0.09,5.12,0.68,0.29,13,skinport
AUG | Trigger Discipline (Factory New),USD,1.53,68.5,7.91,1.83,31,skinport
AUG | Trigger Discipline (Field-Tested),USD,0.15,0.81,0.25,0.19,32,skinport
AUG | Trigger Discipline (Minimal Wear),USD,0.33,2.35,0.57,0.4,17,skinport
AUG | Trigger Discipline (Well-Worn),USD,0.11,1.17,0.2,0.13,36,skinport
AUG | Triqua (Battle-Scarred),USD,0.18,4.47,0.56,0.22,79,skinport
AUG | Triqua (Factory New),USD,4.68,39.31,11.97,9.38,17,skinport
AUG | Triqua (Field-Tested),USD,0.27,14.34,0.62,0.41,159,skinport
AUG | Triqua (Minimal Wear),USD,0.41,9.54,1.38,1.09,30,skinport
AUG | Triqua (Well-Worn),USD,0.18,4.39,0.45,0.28,176,skinport
AUG | Wings (Factory New),USD,28.34,738.23,76.86,36.26,38,skinport
AUG | Wings (Minimal Wear),USD,25.21,105.61,52.05,31.04,6,skinport
Austin 2025 Ancient Souvenir Package,USD,2.83,8.2,4.1,3.26,40,skinport
Austin 2025 Anubis Souvenir Highlight Package,USD,2.75,14.84,4.24,4.11,340,skinport
Austin 2025 Anubis Souvenir Package,USD,3.19,9.33,5.62,3.36,7,skinport
Austin 2025 Challengers Autograph Capsule,USD,0.57,1.2,0.74,0.72,40,skinport
Austin 2025 Challengers Sticker Capsule,USD,0.41,2.64,0.72,0.7,183,skinport
Austin 2025 Champions Autograph Capsule,USD,0.47,0.95,0.82,0.95,45,skinport
Austin 2025 Contenders Autograph Capsule,USD,0.4,0.94,0.55,0.41,33,skinport
Austin 2025 Contenders Sticker Capsule,USD,0.48,6.98,0.81,0.7,623,skinport
Austin 2025 Dust II Souvenir Highlight Package,USD,2.52,20.66,5.36,5.15,503,skinport
Austin 2025 Dust II Souvenir Package,USD,2.65,8.7,3.66,3.39,364,skinport
Austin 2025 Inferno Souvenir Highlight Package,USD,3.27,10.9,4.78,3.73,10,skinport
Austin 2025 Inferno Souvenir Package,USD,4.67,5.16,4.83,4.68,3,skinport
Austin 2025 Legends Autograph Capsule,USD,0.55,1.23,0.74,0.61,132,skinport
Austin 2025 Legends Sticker Capsule,USD,0.57,0.96,0.75,0.73,120,skinport
Austin 2025 Mirage Souvenir Highlight Package,USD,3.59,15.14,7.47,7.63,874,skinport
Austin 2025 Mirage Souvenir Package,USD,3.12,8.59,4.85,4.64,155,skinport
Austin 2025 Nuke Souvenir Highlight Package,USD,4.58,7.01,6.36,6.81,24,skinport
Austin 2025 Nuke Souvenir Package,USD,2.93,3.66,3.3,3.3,2,skinport
Austin 2025 Train Souvenir Highlight Package,USD,3.52,9.58,6.32,6.55,88,skinport
Austin 2025 Train Souvenir Package,USD,3.72,4.67,4.02,3.87,12,skinport
Austin 2025 Viewer Pass,USD,8.55,22.11,12.73,10.55,94,skinport
Austin 2025 Viewer Pass + 3 Souvenir Tokens,USD,14.75,108.19,27.68,18.76,27,skinport
Autograph Capsule | Challengers (Foil) | Cluj-Napoca 2015,USD,64.41,302.75,111.51,70.4,13,skinport
Autograph Capsule | Challengers (Foil) | Cologne 2016,USD,85.1,153.62,134.2,140.82,7,skinport
Autograph Capsule | Challengers (Foil) | MLG Columbus 2016,USD,52.21,201.84,81.18,67.05,42,skinport
Autograph Capsule | Cloud9 | Cluj-Napoca 2015,USD,11.61,18.07,15.34,16.35,3,skinport
Autograph Capsule | Cloud9 G2A | Cologne 2015,USD,7.32,16.43,8.81,8.66,20,skinport
Autograph Capsule | Cloud9 | MLG Columbus 2016,USD,21.86,21.86,21.86,21.86,1,skinport
Autograph Capsule | Counter Logic Gaming | Cluj-Napoca 2015,USD,8.89,29.34,9.35,8.89,47,skinport
Autograph Capsule | Counter Logic Gaming | Cologne 2015,USD,10.92,10.92,10.92,10.92,1,skinport
Autograph Capsule | Counter Logic Gaming | MLG Columbus 2016,USD,10.75,52.34,43.23,52.34,11,skinport
Autograph Capsule | FaZe Clan | Atlanta 2017,USD,18.41,18.41,18.41,18.41,2,skinport
Autograph Capsule | FaZe Clan | Cologne 2016,USD,30.72,30.72,30.72,30.72,2,skinport
Autograph Capsule | FaZe Clan | MLG Columbus 2016,USD,7.92,8.72,8.64,8.72,10,skinport
Autograph Capsule | Flipsid3 Tactics | Atlanta 2017,USD,17.6,75.69,62.59,69.63,7,skinport
Autograph Capsule | Flipsid3 Tactics | Cluj-Napoca 2015,USD,16.43,21.57,16.71,16.43,19,skinport
Autograph Capsule | Flipsid3 Tactics | Cologne 2015,USD,23.46,23.46,23.46,23.46,1,skinport
Autograph Capsule | Flipsid3 Tactics | Cologne 2016,USD,3811.0,3811.0,3811.0,3811.0,1,skinport
Autograph Capsule | Fnatic | Atlanta 2017,USD,7.38,14.29,11.11,11.65,6,skinport
Autograph Capsule | Fnatic | Cluj-Napoca 2015,USD,4.52,15.35,6.67,5.03,6,skinport
Autograph Capsule | Fnatic | Cologne 2015,USD,4.32,11.72,6.55,5.54,65,skinport
Autograph Capsule | Fnatic | Cologne 2016,USD,8.03,27.26,12.92,8.59,7,skinport
Autograph Capsule | Fnatic | MLG Columbus 2016,USD,7.77,8.91,8.3,8.21,3,skinport
Autograph Capsule | G2 Esports | Atlanta 2017,USD,10.56,23.47,17.93,17.6,32,skinport
Autograph Capsule | G2 Esports | Cluj-Napoca 2015,USD,9.65,75.69,51.02,75.69,8,skinport
Autograph Capsule | Gambit Gaming | Atlanta 2017,USD,9.96,16.42,10.84,10.09,8,skinport
Autograph Capsule | Gambit Gaming | Cologne 2016,USD,40.9,40.9,40.9,40.9,1,skinport
Autograph Capsule | Gambit Gaming | MLG Columbus 2016,USD,10.56,10.56,10.56,10.56,1,skinport
Autograph Capsule | GODSENT | Atlanta 2017,USD,9.26,12.31,10.26,9.39,9,skinport
Autograph Capsule | Group A (Foil) | Cologne 2015,USD,20.57,31.35,23.89,20.75,13,skinport
Autograph Capsule | Group B (Foil) | Cologne 2015,USD,27.01,46.93,37.22,35.19,27,skinport
Autograph Capsule | Group C (Foil) | Cologne 2015,USD,28.67,52.3,35.15,32.96,6,skinport
Autograph Capsule | Group D (Foil) | Cologne 2015,USD,27.25,41.06,31.89,28.8,15,skinport
Autograph Capsule | HellRaisers | Atlanta 2017,USD,11.07,15.09,13.08,13.08,2,skinport
Autograph Capsule | Legends (Foil) | Atlanta 2017,USD,85.9,204.83,109.73,93.29,12,skinport
Autograph Capsule | Legends (Foil) | Cluj-Napoca 2015,USD,29.21,201.84,60.48,38.69,47,skinport
Autograph Capsule | Legends (Foil) | Cologne 2016,USD,48.93,76.16,59.69,55.39,9,skinport
Autograph Capsule | Legends (Foil) | MLG Columbus 2016,USD,35.18,151.38,52.34,40.13,29,skinport
Autograph Capsule | Luminosity Gaming | Cluj-Napoca 2015,USD,12.49,77.71,64.35,70.64,7,skinport
Autograph Capsule | Luminosity Gaming | Cologne 2015,USD,12.33,13.32,12.84,12.85,5,skinport
Autograph Capsule | Luminosity Gaming | MLG Columbus 2016,USD,8.61,11.41,10.76,11.41,21,skinport
Autograph Capsule | mousesports | Atlanta 2017,USD,97.81,97.81,97.81,97.81,2,skinport
Autograph Capsule | mousesports | Cluj-Napoca 2015,USD,61.0,821.43,308.89,234.69,9,skinport
Autograph Capsule | mousesports | Cologne 2015,USD,7.94,23.94,18.74,18.94,6,skinport
Autograph Capsule | mousesports | Cologne 2016,USD,24.53,24.53,24.53,24.53,1,skinport
Autograph Capsule | Natus Vincere | Atlanta 2017,USD,17.65,22.5,19.61,18.79,6,skinport
Autograph Capsule | Natus Vincere | Cluj-Napoca 2015,USD,6.45,70.64,28.07,17.97,13,skinport
Autograph Capsule | Natus Vincere | Cologne 2015,USD,5.63,10.17,8.37,9.38,44,skinport
Autograph Capsule | Natus Vincere | Cologne 2016,USD,14.28,32.32,21.11,19.75,10,skinport
Autograph Capsule | Natus Vincere | MLG Columbus 2016,USD,6.04,10.55,9.9,10.54,7,skinport
Autograph Capsule | Ninjas in Pyjamas | Cluj-Napoca 2015,USD,8.91,26.58,18.88,26.58,9,skinport
Autograph Capsule | Ninjas in Pyjamas | Cologne 2015,USD,4.18,11.45,5.82,5.34,45,skinport
Autograph Capsule | Ninjas in Pyjamas | MLG Columbus 2016,USD,14.67,14.67,14.67,14.67,1,skinport
Autograph Capsule | North | Atlanta 2017,USD,9.56,12.91,12.0,12.57,16,skinport
Autograph Capsule | OpTic Gaming | Atlanta 2017,USD,16.41,16.41,16.41,16.41,1,skinport
Autograph Capsule | OpTic Gaming | Cologne 2016,USD,52.74,52.74,52.74,52.74,1,skinport
Autograph Capsule | Renegades | Cologne 2015,USD,8.01,12.56,8.82,8.32,58,skinport
Autograph Capsule | SK Gaming | Atlanta 2017,USD,8.74,8.74,8.74,8.74,2,skinport
Autograph Capsule | SK Gaming | Cologne 2016,USD,8.04,11.62,8.81,8.58,9,skinport
Autograph Capsule | Splyce | MLG Columbus 2016,USD,9.97,25.7,11.77,11.73,23,skinport
Autograph Capsule | Team Dignitas | Cluj-Napoca 2015,USD,105.47,201.84,165.55,151.38,12,skinport
Autograph Capsule | Team Dignitas | Cologne 2016,USD,105.08,70407.88,35256.49,35256.49,2,skinport
Autograph Capsule | Team eBettle | Cologne 2015,USD,13.82,23.54,18.68,18.68,2,skinport
Autograph Capsule | Team EnVyUs | Atlanta 2017,USD,15.26,33.34,21.03,16.42,7,skinport
