market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source
Sticker | REZ | Katowice 2019,USD,0.155,2.07,0.7215714899098326,0.778,164057,
Sticker | REZ | London 2018,USD,0.03,0.891,0.0865538290788013,0.067,37358,
Sticker | REZ | Paris 2023,USD,0.878,16.576,3.4939060052219317,2.443,1684,
Sticker | REZ | Rio 2022,USD,0.266,3.261,1.034927392739274,0.9495,7273,
Sticker | REZ | Stockholm 2021,USD,0.03,0.424,0.0327990430622009,0.03,151219,
Sticker | RUBINO (Foil) | Atlanta 2017,USD,0.477,5.358,2.136352336448598,1.73,203138,
Sticker | RUBINO (Foil) | Cologne 2016,USD,0.11,1.397,0.4549766146993318,0.406,123511,
Sticker | RUBINO | Atlanta 2017,USD,6.525,95.926,27.432244488977958,23.87,7921,
Sticker | RUBINO | Cologne 2016,USD,4.8,23.603,11.064884705882353,9.716,5106,
Sticker | RUSH (Foil) | Atlanta 2017,USD,2.236,33.042,12.757461625282168,11.691,42367,
Sticker | RUSH (Foil) | Boston 2018,USD,0.754,6.889,2.6910581241743725,2.569,26110,
Sticker | RUSH (Foil) | Cologne 2016,USD,0.036,0.84,0.18048,0.158,964698,
Sticker | RUSH (Foil) | Katowice 2019,USD,0.03,0.401,0.0408453038674033,0.033,663696,
Sticker | RUSH (Foil) | London 2018,USD,0.742,3.8,1.2479750812567711,1.18,30351,
Sticker | RUSH (Gold) | Boston 2018,USD,1.013,6.006,3.871691500524659,3.7285,102034,
Sticker | RUSH (Gold) | Katowice 2019,USD,0.174,0.733,0.4035893769152196,0.403,225843,
Sticker | RUSH (Gold) | London 2018,USD,0.35,1.148,0.7340790645879732,0.725,14625,
Sticker | RUSH | Atlanta 2017,USD,5.884,14.191,9.46290704225352,9.67,48189,
Sticker | RUSH | Boston 2018,USD,4.91,9.05,6.058864040660736,5.799,127035,
Sticker | RUSH | Cologne 2016,USD,0.115,8.959,1.555717848791894,0.823,13678,
Sticker | RUSH | Katowice 2019,USD,0.168,45.38,4.16822503617945,0.6865000000000001,13044,
Sticker | RUSH | London 2018,USD,2.45,195.953,12.864661818181816,5.489,705,
Sticker | Rage,USD,3.898,884.71,34.87945344129554,8.32,604,
Sticker | Ramz1kBO$$ (Foil) | Berlin 2019,USD,0.05,2.074,0.5931768131286395,0.584,74608,
Sticker | Ramz1kBO$$ (Gold) | Berlin 2019,USD,0.064,2.282,0.496780534351145,0.3055,70657,
Sticker | Ramz1kBO$$ | Berlin 2019,USD,0.03,0.182,0.0560178997613365,0.041,31233,
Sticker | Rat Pack,USD,0.03,0.139,0.0595212464589235,0.058,1414,
Sticker | Ready For Battle (Holo),USD,0.145,2.977,0.9757350993377484,0.89,7505,
Sticker | Ready For Battle,USD,0.793,8.732,2.528002564102564,1.628,1625,
Sticker | Reason Gaming (Holo) | Katowice 2014,USD,3.65,26.435,7.288671428571428,6.102,95,
Sticker | Reason Gaming | Katowice 2014,USD,21.55,140.706,64.93500694444444,61.8805,316,
Sticker | Red Cyclawps,USD,0.135,3.413,0.7138165467625899,0.4785,7719,
Sticker | Red Shark Shooter,USD,0.852,5.89,1.6931126760563382,1.592,472,
Sticker | Rekt (Holo),USD,1.579,60.536,14.2147004048583,9.62,1807,
Sticker | Renegades (Foil) | 2020 RMR,USD,0.03,0.04,0.0300585365853658,0.03,141248,
Sticker | Renegades (Foil) | Berlin 2019,USD,0.03,0.101,0.030926267281106,0.03,6466,
Sticker | Renegades (Foil) | Boston 2018,USD,0.03,0.404,0.1010542740841248,0.089,38005,
Sticker | Renegades (Foil) | Cologne 2015,USD,0.03,0.691,0.1416994082840236,0.111,41687,
Sticker | Renegades (Foil) | Katowice 2019,USD,0.03,0.58,0.1371958762886598,0.113,10449,
Sticker | Renegades (Foil) | London 2018,USD,1.556,31.803,5.456883381924198,3.93,1787,
Sticker | Renegades (Foil) | Stockholm 2021,USD,3.845,21.643,7.672973684210527,6.094,358,
Sticker | Renegades (Glitter) | Antwerp 2022,USD,1.62,10.018,3.437876126126126,2.9655,2613,
Sticker | Renegades (Gold) | 2020 RMR,USD,0.305,15.064,4.42501581027668,3.04,8164,
Sticker | Renegades (Gold) | Antwerp 2022,USD,0.431,5.788,1.7873032786885246,1.4575,1607,
Sticker | Renegades (Gold) | Stockholm 2021,USD,0.057,1.937,0.4987851239669422,0.448,53006,
Sticker | Renegades (Holo) | 2020 RMR,USD,0.03,0.176,0.0315540669856459,0.03,182657,
Sticker | Renegades (Holo) | Antwerp 2022,USD,0.03,0.337,0.042798418972332,0.03,42474,
Sticker | Renegades (Holo) | Berlin 2019,USD,0.03,0.055,0.0302913385826771,0.03,220369,
Sticker | Renegades (Holo) | Boston 2018,USD,0.03,2.0,0.3751956989247312,0.345,48534,
Sticker | Renegades (Holo) | Katowice 2019,USD,5.438,31.0,10.224345410628022,8.972000000000001,2888,
Sticker | Renegades (Holo) | London 2018,USD,2.158,15.182,4.131613390928726,3.828,14367,
Sticker | Renegades (Holo) | Stockholm 2021,USD,0.03,0.217,0.0414258064516129,0.031,239961,
Sticker | Renegades | 2020 RMR,USD,0.244,6.561,1.6030073691967577,1.471,13483,
Sticker | Renegades | Antwerp 2022,USD,0.091,3.238,0.3589720670391061,0.318,78856,
Sticker | Renegades | Berlin 2019,USD,0.19,1.165,0.4758902352102637,0.454,31683,
Sticker | Renegades | Boston 2018,USD,0.03,0.483,0.1148169014084507,0.09,3906,
Sticker | Renegades | Cologne 2015,USD,0.03,0.919,0.1223561076604554,0.113,6568,
Sticker | Renegades | Katowice 2019,USD,2.996,35.209,9.12495419847328,7.121,252,
Sticker | Renegades | London 2018,USD,2.705,25.15,7.6318954248366015,6.989,375,
Sticker | Renegades | Stockholm 2021,USD,1.142,6.715,2.3919774193548387,2.0625,1112,
Sticker | Repulsor,USD,0.171,2.996,0.9367718631178706,0.752,1390,
Sticker | Retake Expert (Holo),USD,0.03,0.144,0.0393304535637149,0.03,18649,
Sticker | Retake Expert,USD,0.03,0.078,0.0309601100412654,0.03,33702,
Sticker | Retro Leet,USD,0.04,0.674,0.1918327868852458,0.177,42879,
Sticker | Rice Bomb,USD,0.097,7.51,0.7684613072877536,0.605,17505,
Sticker | Rickeh (Foil) | Berlin 2019,USD,0.121,2.582,0.4971125131440589,0.38,5303,
Sticker | Rickeh (Foil) | Cologne 2015,USD,2.037,21.23,7.465440972222222,6.3765,1801,
Sticker | Rickeh (Foil) | Katowice 2019,USD,0.315,55.4,10.86248787878788,6.993499999999999,895,
Sticker | Rickeh (Foil) | London 2018,USD,4.423,78.664,15.771111801242236,8.902,279,
Sticker | Rickeh (Gold) | Berlin 2019,USD,0.03,0.184,0.0592247446083995,0.038,236863,
Sticker | Rickeh (Gold) | Katowice 2019,USD,0.043,0.453,0.1490378741600488,0.131,95363,
Sticker | Rickeh (Gold) | London 2018,USD,0.046,0.828,0.1840827361563518,0.159,29403,
Sticker | Rickeh | Berlin 2019,USD,0.869,6.452,3.631095336076817,3.855,47918,
Sticker | Rickeh | Cologne 2015,USD,1.337,4.157,1.8445559322033895,1.823,15208,
Sticker | Rickeh | Katowice 2019,USD,0.31,1.24,0.6252538235294117,0.644,249575,
Sticker | Rickeh | London 2018,USD,0.03,1.26,0.5440990099009901,0.688,34337,
Sticker | Rising Skull,USD,0.031,1.477,0.2160392609699769,0.175,3622,
Sticker | Robo,USD,0.03,0.502,0.1656732673267326,0.128,13263,
"Sticker | Rock, Paper, Scissors (Foil)",USD,2.816,29.616,9.179692753623188,5.659,1617,
Sticker | Rogue (Foil) | London 2018,USD,7.105,61.475,22.20142953020134,18.78,242,
Sticker | Rogue (Holo) | London 2018,USD,2.89,31.102,11.74714201183432,9.342,658,
Sticker | Rogue | London 2018,USD,1.202,14.742,4.823248015873015,2.8255,7869,
Sticker | Romanov's Fire (Foil),USD,1.372,14.89,4.522259493670886,4.491,1141,
Sticker | Roosty Boosty (Foil),USD,0.224,8.09,1.9676033898305083,1.568,3122,
Sticker | Roosty Boosty,USD,0.03,0.516,0.1583392357875116,0.185,187041,
Sticker | RpK (Foil) | Atlanta 2017,USD,0.03,0.187,0.0415119305856833,0.03,16455,
Sticker | RpK (Foil) | Berlin 2019,USD,0.03,0.108,0.0305641975308642,0.03,53989,
Sticker | RpK (Foil) | Boston 2018,USD,0.788,6.44,2.98370450316338,2.926,30880,
Sticker | RpK (Foil) | Cluj-Napoca 2015,USD,0.099,1.13,0.5323407674647426,0.565,117307,
Sticker | RpK (Foil) | Cologne 2015,USD,0.066,1.027,0.3423091158327621,0.318,41018,
Sticker | RpK (Foil) | Cologne 2016,USD,0.098,14.549,1.616820610687023,1.535,7067,
Sticker | RpK (Foil) | Katowice 2019,USD,0.03,0.462,0.0985578231292517,0.075,47342,
Sticker | RpK (Foil) | MLG Columbus 2016,USD,3.056,32.322,7.697709497206705,6.964499999999999,2104,
Sticker | RpK (Gold) | Berlin 2019,USD,2.36,35.897,9.6765,8.96,1844,
Sticker | RpK (Gold) | Boston 2018,USD,2.931,114.543,16.873387978142077,8.795,348,
Sticker | RpK (Gold) | Katowice 2019,USD,2.79,22.394,8.542316176470589,8.075,2191,
Sticker | RpK | Atlanta 2017,USD,0.42,8.646,1.956057761732852,1.261,10247,
Sticker | RpK | Berlin 2019,USD,0.132,4.422,1.2202798165137614,0.734,45852,
Sticker | RpK | Boston 2018,USD,0.03,0.198,0.0305434574976122,0.03,225358,
Sticker | RpK | Cluj-Napoca 2015,USD,0.03,0.187,0.0604830890642615,0.038,243800,
Sticker | RpK | Cologne 2015,USD,0.042,1.268,0.2140729096989966,0.201,40544,
Sticker | RpK | Cologne 2016,USD,0.03,0.054,0.0305048372911169,0.03,214409,
Sticker | RpK | Katowice 2019,USD,0.03,0.147,0.0316881472957422,0.03,224996,
Sticker | RpK | MLG Columbus 2016,USD,0.199,5.532,0.5516523463317912,0.459,40557,
"Sticker | Run CT, Run",USD,0.141,23.993,3.066482352941177,0.64,4354,
"Sticker | Run T, Run",USD,0.157,18.213,1.6829744042365402,1.406,11616,
Sticker | Runtime (Holo),USD,0.054,1.854,0.3357072892938496,0.2225,42107,
Sticker | Rush 4x20 (Holo),USD,0.03,6.329,0.3676268980477223,0.249,7253,
Sticker | Rush More,USD,0.03,0.809,0.1435061728395061,0.098,56379,
Sticker | S0tF1k (Foil) | Katowice 2019,USD,10.06,61.924,20.810724852071004,17.554499999999997,1470,
Sticker | S0tF1k (Foil) | London 2018,USD,0.05,114.991,25.65696037735849,22.628,1634,
Sticker | S0tF1k (Gold) | Katowice 2019,USD,2.84,427.13,20.884158940397352,6.138,244,
Sticker | S0tF1k (Gold) | London 2018,USD,4.501,170.066,29.33425988700565,20.782,534,
Sticker | S0tF1k | Katowice 2019,USD,14.406,128.565,31.21316326530612,23.0,305,
Sticker | S0tF1k | London 2018,USD,13.916,68.097,25.70614014251781,23.27,2046,
Sticker | S1ren (Glitter) | Antwerp 2022,USD,4.501,40.914,10.213117870722431,8.791,3566,
Sticker | S1ren (Glitter) | Rio 2022,USD,0.95,15.612,4.393463667820068,3.12,7717,
Sticker | S1ren (Gold) | Antwerp 2022,USD,0.78,40.142,3.5127222222222225,2.43,1448,
Sticker | S1ren (Gold) | Rio 2022,USD,0.419,8.857,2.7015773195876287,1.618,47831,
Sticker | S1ren (Holo) | Antwerp 2022,USD,0.402,4.058,1.4080473372781064,1.115,15554,
Sticker | S1ren (Holo) | Rio 2022,USD,0.03,0.393,0.0448544423440453,0.03,185765,
Sticker | S1ren | Antwerp 2022,USD,0.03,1.048,0.0806855064353665,0.06,231437,
Sticker | S1ren | Rio 2022,USD,0.055,6.25,1.3648566953797965,1.157,20811,
Sticker | SANJI (Foil) | Berlin 2019,USD,0.043,0.955,0.2193636915604128,0.22,66516,
Sticker | SANJI (Gold) | Berlin 2019,USD,0.03,2.153,0.0541113989637305,0.03,38184,
Sticker | SANJI | Berlin 2019,USD,0.03,0.294,0.0523333333333333,0.04,234269,
Sticker | SAS Chicken,USD,0.446,28.007,3.161181948424069,1.5,9418,
Sticker | SENER1 (Glitter) | Antwerp 2022,USD,0.442,23.236,2.072974660633484,1.191,5122,
Sticker | SENER1 (Glitter) | Paris 2023,USD,0.03,66.73,8.685238775510204,6.997,4520,
Sticker | SENER1 (Glitter) | Rio 2022,USD,0.173,9.29,2.743335616438356,2.7175,8496,
Sticker | SENER1 (Gold) | Antwerp 2022,USD,0.054,2.012,0.1649710982658959,0.146,1498,
Sticker | SENER1 (Gold) | Paris 2023,USD,0.03,0.516,0.1394190064794816,0.127,8071,
Sticker | SENER1 (Gold) | Rio 2022,USD,24.082,80.147,44.45612676056338,40.008,125,
Sticker | SENER1 (Holo) | Antwerp 2022,USD,4.88,82.659,13.502746666666669,10.7145,390,
Sticker | SENER1 (Holo) | Paris 2023,USD,11.012,35.48,22.54921171171171,25.145,627,
Sticker | SENER1 (Holo) | Rio 2022,USD,0.27,3.951,1.4936666666666667,1.3,1654,
Sticker | SENER1 | Antwerp 2022,USD,0.03,0.05,0.0309512195121951,0.03,6330,
Sticker | SENER1 | Paris 2023,USD,0.03,0.101,0.0311916890080429,0.03,41038,
Sticker | SENER1 | Rio 2022,USD,1.252,75.15,8.905224056603775,5.536,1656,
Sticker | SIXER (Foil) | Atlanta 2017,USD,0.21,17.66,1.8515965346534653,0.8165,4176,
Sticker | SIXER (Foil) | Boston 2018,USD,0.409,28.965,2.400214285714286,1.4255,3185,
Sticker | SIXER (Gold) | Boston 2018,USD,0.432,17.37,1.80791132637854,1.0565,7414,
Sticker | SIXER | Atlanta 2017,USD,1.49,39.184,4.296159151193634,2.9045,3586,
Sticker | SIXER | Boston 2018,USD,0.622,25.006,2.134056167400881,1.3115,4166,
Sticker | SK Gaming (Foil) | Atlanta 2017,USD,5.963,299.38,23.708992857142857,13.81,202,
Sticker | SK Gaming (Foil) | Boston 2018,USD,0.3,7.406,1.4966015831134565,1.068,7821,
Sticker | SK Gaming (Foil) | Cologne 2016,USD,0.067,3.85,0.6187220291869354,0.39,21017,
Sticker | SK Gaming (Foil) | Krakow 2017,USD,0.197,9.357,0.8312033626901522,0.596,9373,
Sticker | SK Gaming (Holo) | Atlanta 2017,USD,0.24,4.97,0.7783675564681726,0.547,10649,
Sticker | SK Gaming (Holo) | Boston 2018,USD,0.169,2.5,0.682816091954023,0.483,46155,
Sticker | SK Gaming (Holo) | Cologne 2016,USD,0.12,3.616,0.6430007147962831,0.455,11635,
Sticker | SK Gaming (Holo) | Krakow 2017,USD,0.05,0.874,0.3096858974358974,0.2815,11864,
Sticker | SK Gaming | Atlanta 2017,USD,0.03,0.158,0.0552394514767932,0.044,53808,
Sticker | SK Gaming | Boston 2018,USD,0.03,0.184,0.0669411764705882,0.063,2608,
Sticker | SK Gaming | Cologne 2016,USD,0.78,8.96,2.549811369509044,1.693,2334,
Sticker | SK Gaming | Krakow 2017,USD,3.265,42.43,9.802099678456592,8.566,551,
Sticker | SPUNJ (Foil) | Cologne 2015,USD,2.67,17.6,5.488066666666667,5.191,157,
Sticker | SPUNJ | Cologne 2015,USD,0.118,3.115,0.7123261589403974,0.5195000000000001,12240,
Sticker | STYKO (Foil) | Atlanta 2017,USD,0.457,3.126,1.1074328859060405,1.0085,805,
Sticker | STYKO (Foil) | Boston 2018,USD,0.03,0.044,0.0300842803030303,0.03,234383,
Sticker | STYKO (Foil) | London 2018,USD,0.03,0.99,0.0881347017318794,0.075,62472,
Sticker | STYKO (Glitter) | Paris 2023,USD,0.03,0.05,0.0303834422657952,0.03,11738,
Sticker | STYKO (Gold) | Boston 2018,USD,0.042,0.73,0.1918134816753926,0.179,43917,
Sticker | STYKO (Gold) | London 2018,USD,0.26,14.505,1.6647175767918088,0.941,7900,
Sticker | STYKO (Gold) | Paris 2023,USD,0.492,16.956,2.608459412780656,1.652,1935,
Sticker | STYKO (Holo) | Paris 2023,USD,0.102,6.225,0.8601158088235293,0.7364999999999999,11369,
Sticker | STYKO | Atlanta 2017,USD,0.105,3.648,0.4033704819277108,0.31,5990,
Sticker | STYKO | Boston 2018,USD,0.16,8.083,1.40228544600939,0.871,5459,
Sticker | STYKO | London 2018,USD,0.03,0.702,0.0847422434367541,0.052,3604,
Sticker | STYKO | Paris 2023,USD,2.831,20.223,6.936519572953737,5.521,1887,
Sticker | Salty (Holo),USD,2.84,71.216,10.665502127659575,7.046,504,
Sticker | Salute!,USD,2.716,147.783,13.175412060301506,5.369,338,
Sticker | Save Me,USD,3.65,32.367,8.555395683453236,6.706,268,
Sticker | Scavenger (Holo),USD,0.691,8.801,1.7725284280936455,1.329,1034,
Sticker | Scavenger,USD,0.03,0.182,0.0564276206322795,0.032,240413,
Sticker | ScreaM (Foil) | Atlanta 2017,USD,0.05,6.058,0.8101336336336336,0.529,46511,
Sticker | ScreaM (Foil) | Boston 2018,USD,0.184,4.666,0.9322524444444444,0.733,9180,
Sticker | ScreaM (Foil) | Cluj-Napoca 2015,USD,0.035,0.467,0.1486690276883451,0.133,60779,
Sticker | ScreaM (Foil) | Cologne 2015,USD,0.057,1.31,0.1600607805502239,0.139,32081,
Sticker | ScreaM (Foil) | Cologne 2016,USD,0.184,2.805,0.554593570608496,0.46,25021,
Sticker | ScreaM (Foil) | MLG Columbus 2016,USD,0.03,0.261,0.0385197368421052,0.03,21006,
Sticker | ScreaM (Gold) | Boston 2018,USD,0.08,2.849,0.4842159165035877,0.32,48683,
Sticker | ScreaM | Atlanta 2017,USD,0.121,50.024,3.573425149700599,0.701,4441,
Sticker | ScreaM | Boston 2018,USD,0.546,59.94,3.939036823104693,1.598,7591,
Sticker | ScreaM | Cluj-Napoca 2015,USD,0.106,49.298,3.343425958188153,1.619,11641,
Sticker | ScreaM | Cologne 2015,USD,0.111,12.107,1.207778816199377,0.575,5985,
Sticker | ScreaM | Cologne 2016,USD,0.251,0.949,0.5060046189376444,0.479,2886,
Sticker | ScreaM | MLG Columbus 2016,USD,0.04,45.7,12.653571428571428,10.545,2085,
Sticker | Seeing Red (Foil),USD,4.188,206.358,16.67997163120567,10.94,225,
Sticker | Seeing Red,USD,3.056,199.699,23.28412295081967,11.613499999999998,578,
Sticker | Seek & Destroy,USD,3.407,148.59,18.55490361445783,6.6065000000000005,264,
Sticker | Separate Pixels,USD,23.0,167.811,58.1075283018868,54.069,169,
Sticker | ShahZaM (Foil) | Berlin 2019,USD,5.0,24.041,9.163488524590164,9.217,881,
Sticker | ShahZaM (Foil) | Boston 2018,USD,0.03,0.347,0.0962312362030905,0.078,249236,
Sticker | ShahZaM (Foil) | Katowice 2019,USD,0.058,14.144,1.42147983014862,0.51,21572,
Sticker | ShahZaM (Foil) | London 2018,USD,0.31,18.83,2.0394029957204,0.965,9677,
Sticker | ShahZaM (Gold) | Berlin 2019,USD,0.03,5.871,0.5516942307692307,0.2085,61112,
Sticker | ShahZaM (Gold) | Boston 2018,USD,0.066,2.904,0.3108792428198433,0.191,31368,
Sticker | ShahZaM (Gold) | Katowice 2019,USD,0.03,0.189,0.0635194805194805,0.061,10725,
Sticker | ShahZaM (Gold) | London 2018,USD,0.03,0.855,0.1631874999999999,0.12,3664,
Sticker | ShahZaM | Berlin 2019,USD,4.426,37.81,11.348286821705427,9.362,228,
Sticker | ShahZaM | Boston 2018,USD,0.781,10.056,2.6624503105590063,2.2,1104,
Sticker | ShahZaM | Katowice 2019,USD,0.03,0.286,0.0477629310344827,0.033,20278,
Sticker | ShahZaM | London 2018,USD,0.205,8.11,1.1966304909560723,0.704,4773,
Sticker | Shaolin,USD,0.104,3.43,0.4424306839186692,0.343,8813,
Sticker | Shara (Foil) | Cologne 2016,USD,3.965,115.551,15.488840579710144,9.58,215,
Sticker | Shara (Foil) | MLG Columbus 2016,USD,2.666,50.11,8.74203404255319,4.344,467,
Sticker | Shara | Cologne 2016,USD,0.085,3.131,0.4859571220930233,0.4165,19513,
Sticker | Shara | MLG Columbus 2016,USD,0.068,2.054,0.1603181279620853,0.136,48661,
Sticker | Sharks Esports (Foil) | Stockholm 2021,USD,0.65,5.435,1.603149379108839,1.589,28978,
Sticker | Sharks Esports (Gold) | Stockholm 2021,USD,0.092,0.921,0.400276581865623,0.431,122666,
Sticker | Sharks Esports (Holo) | Stockholm 2021,USD,0.03,0.219,0.0512936842105263,0.04,45522,
Sticker | Sharks Esports | Stockholm 2021,USD,0.873,9.74,2.532092857142857,1.8115,2645,
Sticker | Shattered Web,USD,0.104,1.579,0.506532786885246,0.4635,11515,
Sticker | Shave Master,USD,0.03,0.037,0.0300470809792843,0.03,244065,
Sticker | Sherry (Holo),USD,0.1,11.131,1.5580943089430894,0.6205,13285,
Sticker | Sherry(Holo),USD,0.14,23.615,1.7014683663833807,1.326,6734,
Sticker | Sherry,USD,0.173,115.0,8.410255868544601,0.965,12215,
Sticker | Shifty Tactics,USD,0.136,10.509,0.979134289439374,0.55,3759,
Sticker | Shooting Star Return,USD,2.553,152.846,11.07718493150685,5.567,719,
Sticker | Showdown (Foil),USD,3.268,48.676,14.004059523809522,9.3225,299,
Sticker | SicK (Foil) | Berlin 2019,USD,4.126,729.04,31.31279583333333,8.744499999999999,576,
Sticker | SicK (Foil) | Boston 2018,USD,2.72,61.87,11.951788617886178,6.011,175,
Sticker | SicK (Foil) | London 2018,USD,0.049,3.633,0.4621815747188002,0.445,73964,
Sticker | SicK (Gold) | Berlin 2019,USD,0.03,1.394,0.3737235984354629,0.356,36110,
Sticker | SicK (Gold) | Boston 2018,USD,0.065,5.876,0.8245064004096263,0.398,65947,
Sticker | SicK (Gold) | London 2018,USD,0.068,1.835,0.3844530791788856,0.3755,19713,
Sticker | SicK | Berlin 2019,USD,0.03,1.391,0.2173906810035842,0.143,32764,
Sticker | SicK | Boston 2018,USD,0.086,1.78,0.2269038461538461,0.207,1663,
Sticker | SicK | London 2018,USD,2.44,26.56,6.537558139534884,4.889,1453,
Sticker | Sico (Foil) | Berlin 2019,USD,10.004,28.883,16.490352112676053,15.409,106,
Sticker | Sico (Glitter) | Paris 2023,USD,1.159,41.684,8.380544303797468,5.42,7467,
Sticker | Sico (Glitter) | Rio 2022,USD,3.72,16.185,7.174693023255815,6.18,588,
Sticker | Sico (Gold) | Berlin 2019,USD,0.03,0.054,0.0306055930568949,0.03,138530,
Sticker | Sico (Gold) | Paris 2023,USD,0.03,0.107,0.0392760869565217,0.031,6451,
Sticker | Sico (Gold) | Rio 2022,USD,0.03,0.554,0.0482229437229437,0.031,46914,
Sticker | Sico (Holo) | Paris 2023,USD,0.034,0.397,0.1195591647331786,0.119,3181,
Sticker | Sico (Holo) | Rio 2022,USD,0.03,0.577,0.0979558232931727,0.087,7253,
Sticker | Sico | Berlin 2019,USD,0.78,58.13,3.350233160621762,2.2885,2604,
Sticker | Sico | Paris 2023,USD,4.113,22.847,8.745039215686274,8.14,225,
Sticker | Sico | Rio 2022,USD,0.037,12.817,4.921137931034483,3.957,322,
Sticker | Silent Ninja (Foil),USD,0.124,2.895,0.6511650641025641,0.5105,12287,
Sticker | Silent Ninja,USD,0.783,5.638,2.473147058823529,2.452,1092,
Sticker | Silver (Foil),USD,0.139,1.726,0.7015492424242424,0.6,1571,
Sticker | Silver,USD,0.03,0.204,0.030625,0.03,255267,
Sticker | Skadoodle (Foil) | Boston 2018,USD,0.03,0.342,0.03477969762419,0.03,12221,
Sticker | Skadoodle (Foil) | Cluj-Napoca 2015,USD,0.03,0.107,0.031441059602649,0.03,33983,
Sticker | Skadoodle (Foil) | Cologne 2015,USD,0.058,0.945,0.2376881463802705,0.203,13002,
Sticker | Skadoodle (Foil) | Krakow 2017,USD,0.133,4.737,0.6910783200908059,0.471,5170,
Sticker | Skadoodle (Foil) | London 2018,USD,2.88,36.815,7.649888888888889,5.486,603,
Sticker | Skadoodle (Foil) | MLG Columbus 2016,USD,4.991,84.65,13.635481751824818,8.278,238,
Sticker | Skadoodle (Gold) | Boston 2018,USD,0.03,0.191,0.0652554980595084,0.045,66531,
Sticker | Skadoodle (Gold) | Krakow 2017,USD,0.074,1.327,0.2656935483870968,0.2335,27150,
Sticker | Skadoodle (Gold) | London 2018,USD,0.03,0.364,0.0735785876993166,0.056,31215,
Sticker | Skadoodle | Boston 2018,USD,1.601,17.241,4.222470254957508,2.912,1554,
Sticker | Skadoodle | Cluj-Napoca 2015,USD,0.422,7.447,1.684407142857143,1.15,7054,
Sticker | Skadoodle | Cologne 2015,USD,0.03,0.044,0.0306082375478927,0.03,136946,
Sticker | Skadoodle | Krakow 2017,USD,0.372,10.0,1.467994433050103,1.107,60424,
Sticker | Skadoodle | London 2018,USD,1.562,74.756,10.147231441048037,4.967499999999999,1544,
Sticker | Skadoodle | MLG Columbus 2016,USD,0.106,13.361,2.336991461100569,1.3039999999999998,7738,
Sticker | Skin Lover (Lenticular),USD,0.85,34.557,4.6752350993377485,2.413,7950,
Sticker | Skull Lil Boney,USD,1.0,34.67,4.899069495694957,2.694,12252,
Sticker | Skull Troop,USD,0.85,30.836,5.14480024968789,3.39,3691,
